County,TIME,Mean_Temperature
Mono,2004-06,14.33448253
Mono,2004-07,17.30589847
Mono,2004-08,16.08813295
Mono,2004-09,12.28804962
Mono,2004-10,5.556718818
Mono,2004-11,0.365948843
Mono,2004-12,-0.660995769
Mono,2005-01,-2.088354043
Mono,2005-02,-1.052705806
Mono,2005-03,1.243324153
Mono,2005-04,2.736656852
Mono,2005-05,8.564725354
Mono,2005-06,10.99907514
Mono,2005-07,19.29881971
Mono,2005-08,16.79249759
Mono,2005-09,10.89801757
Mono,2005-10,7.88858886
Mono,2005-11,4.371716625
Mono,2005-12,0.136620479
Mono,2006-01,-2.030202658
Mono,2006-02,-0.806530957
Mono,2006-03,-3.054697364
Mono,2006-04,3.615827467
Mono,2006-05,9.779959952
Mono,2006-06,14.96331629
Mono,2006-07,18.96131427
Mono,2006-08,15.86075768
Mono,2006-09,12.12316686
Mono,2006-10,6.414460862
Mono,2006-11,3.305234697
Mono,2006-12,-0.715722847
Mono,2007-01,-3.188518279
Mono,2007-02,-0.053226015
Mono,2007-03,3.777752835
Mono,2007-04,5.218281699
Mono,2007-05,10.22073398
Mono,2007-06,14.58887701
Mono,2007-07,19.33934845
Mono,2007-08,17.99224393
Mono,2007-09,11.78710507
Mono,2007-10,7.107264734
Mono,2007-11,4.471654797
Mono,2007-12,-2.893748536
Mono,2008-01,-3.849885042
Mono,2008-02,-1.072492589
Mono,2008-03,1.6036504
Mono,2008-04,4.030396782
Mono,2008-05,7.694017419
Mono,2008-06,13.78033754
Mono,2008-07,18.45911601
Mono,2008-08,18.06395398
Mono,2008-09,13.51339507
Mono,2008-10,7.934501438
Mono,2008-11,4.043848803
Mono,2008-12,-1.775650402
Mono,2009-01,0.246061848
Mono,2009-02,-1.310801772
Mono,2009-03,0.627400881
Mono,2009-04,3.514386084
Mono,2009-05,11.40427348
Mono,2009-06,11.21438859
Mono,2009-07,18.17679191
Mono,2009-08,16.23979608
Mono,2009-09,15.12169792
Mono,2009-10,5.887550398
Mono,2009-11,3.142537464
Mono,2009-12,-2.975571561
Mono,2010-01,-1.74770584
Mono,2010-02,-1.021916893
Mono,2010-03,0.26485076
Mono,2010-04,1.583927577
Mono,2010-05,4.609650539
Mono,2010-06,13.30788337
Mono,2010-07,17.89244218
Mono,2010-08,15.97789627
Mono,2010-09,13.48959981
Mono,2010-10,7.604584592
Mono,2010-11,0.795554411
Mono,2010-12,-0.206179114
Mono,2011-01,0.010848611
Mono,2011-02,-2.908714425
Mono,2011-03,0.351771869
Mono,2011-04,3.645494844
Mono,2011-05,5.41026891
Mono,2011-06,11.71900056
Mono,2011-07,16.48682169
Mono,2011-08,17.17102427
Mono,2011-09,14.39203695
Mono,2011-10,8.717550536
Mono,2011-11,1.20710027
Mono,2011-12,-1.707243151
Mono,2012-01,1.187362527
Mono,2012-02,-0.697113041
Mono,2012-03,1.790038457
Mono,2012-04,5.023228377
Mono,2012-05,9.832143312
Mono,2012-06,14.19343775
Mono,2012-07,17.88768958
Mono,2012-08,18.50096887
Mono,2012-09,14.86040154
Mono,2012-10,9.123763743
Mono,2012-11,3.634972447
Mono,2012-12,-2.420151499
Mono,2013-01,-2.918490545
Mono,2013-02,-1.184522445
Mono,2013-03,3.987757125
Mono,2013-04,5.858106873
Mono,2013-05,9.327190211
Mono,2013-06,15.29887917
Mono,2013-07,19.21467468
Mono,2013-08,16.06419265
Mono,2013-09,13.12261684
Mono,2013-10,6.030836116
Mono,2013-11,3.109228301
Mono,2013-12,-1.060861458
Mono,2014-01,2.500946813
Mono,2014-02,1.264215412
Mono,2014-03,2.455422293
Mono,2014-04,5.190991707
Mono,2014-05,9.204947135
Mono,2014-06,14.62474697
Mono,2014-07,18.97792628
Mono,2014-08,16.1397577
Mono,2014-09,14.44040368
Mono,2014-10,10.2540005
Mono,2014-11,4.564889339
Mono,2014-12,-0.123908321
Mono,2015-01,2.004997959
Mono,2015-02,4.064247524
Mono,2015-03,5.059938423
Mono,2015-04,4.55412389
Mono,2015-05,7.598045127
Mono,2015-06,15.7920903
Mono,2015-07,15.83370012
Mono,2015-08,17.49325885
Mono,2015-09,14.91167661
Mono,2015-10,9.25169979
Mono,2015-11,-0.036643925
Mono,2015-12,-2.402368977
Mono,2016-01,-1.7370406
Mono,2016-02,2.401590728
Mono,2016-03,3.396799733
Mono,2016-04,5.742079159
Mono,2016-05,7.783640035
Mono,2016-06,15.70481097
Mono,2016-07,18.68441028
Mono,2016-08,18.04121193
Mono,2016-09,13.1257469
Mono,2016-10,8.191725317
Mono,2016-11,3.740012976
Mono,2016-12,-0.967774032
Mono,2017-01,-3.96747354
Mono,2017-02,-0.654279356
Mono,2017-03,3.144703774
Mono,2017-04,4.244162256
Mono,2017-05,9.343800021
Mono,2017-06,14.85270645
Mono,2017-07,19.16844226
Mono,2017-08,17.5554401
Mono,2017-09,11.96128629
Mono,2017-10,8.131755184
Mono,2017-11,4.997281694
Mono,2017-12,1.885580046
Mono,2018-01,1.899068318
Mono,2018-02,-1.22190411
Mono,2018-03,-0.453805997
Mono,2018-04,5.989624999
Mono,2018-05,9.024537753
Mono,2018-06,15.15627362
Mono,2018-07,19.65639113
Mono,2018-08,18.13106059
Mono,2018-09,14.20366593
Mono,2018-10,7.053810591
Mono,2018-11,3.894070546
Mono,2018-12,-1.255661039
Mono,2019-01,-0.756936076
Mono,2019-02,-5.09860152
Mono,2019-03,-0.074051182
Mono,2019-04,6.154510945
Mono,2019-05,6.357192167
Mono,2019-06,13.28177303
Mono,2019-07,17.05251491
Mono,2019-08,17.88997677
Mono,2019-09,12.59563125
Mono,2019-10,6.005663589
Mono,2019-11,3.586609072
Mono,2019-12,-1.947638539
Mono,2020-01,-0.005867803
Mono,2020-02,0.771814688
Mono,2020-03,-0.575650517
Mono,2020-04,5.052723545
Mono,2020-05,10.0840234
Mono,2020-06,13.50026617
Mono,2020-07,18.06859782
Mono,2020-08,18.9135692
Mono,2020-09,15.69669918
Mono,2020-10,10.90254836
Mono,2020-11,2.552828505
Mono,2020-12,-0.000347973
Mono,2021-01,-0.853451579
Mono,2021-02,-0.714549233
Mono,2021-03,-0.368924934
Mono,2021-04,5.434558707
Mono,2021-05,9.129969909
Mono,2021-06,17.0563262
Mono,2021-07,19.70820355
Mono,2021-08,17.99361084
Mono,2021-09,15.10486505
Mono,2021-10,6.428188553
Mono,2021-11,5.833159563
Mono,2021-12,-1.532332367
Mono,2022-01,-0.891517887
Mono,2022-02,-1.140013618
Mono,2022-03,2.81076069
Mono,2022-04,4.494877066
Mono,2022-05,7.522673153
Mono,2022-06,13.68924358
Mono,2022-07,18.89053661
Mono,2022-08,18.06721916
Mono,2022-09,15.34104885
Mono,2022-10,9.566047728
Mono,2022-11,-1.056119164
Mono,2022-12,-2.070952616
Mono,2023-01,-4.854131867
Mono,2023-02,-4.811386877
Mono,2023-03,-4.09636493
Mono,2023-04,2.785791612
Mono,2023-05,8.049772295
Mono,2023-06,10.59352851
Mono,2023-07,19.21572061
Mono,2023-08,16.11326974
Mono,2023-09,12.56298689
Mono,2023-10,7.966891882
Mono,2023-11,2.411252172
Mono,2023-12,1.438959663
Mono,2024-01,-0.783818956
Mono,2024-02,-1.842420423
Mono,2024-03,-0.151980685
Mono,2024-04,4.064253514
Mono,2024-05,8.157032934
Mono,2024-06,16.12831406
Mono,2024-07,19.44064531
Mono,2024-08,17.06718333
Mono,2024-09,14.07678387
Monterey,1981-01,10.75561886
Monterey,1981-02,10.69779822
Monterey,1981-03,10.40486498
Monterey,1981-04,12.66325824
Monterey,1981-05,15.18641105
Monterey,1981-06,20.53497614
Monterey,1981-07,20.26299904
Monterey,1981-08,20.43397237
Monterey,1981-09,19.16936348
Monterey,1981-10,14.55660757
Monterey,1981-11,12.48611512
Monterey,1981-12,9.834336359
Monterey,1982-01,6.804070935
Monterey,1982-02,10.02285162
Monterey,1982-03,9.188941267
Monterey,1982-04,11.53970857
Monterey,1982-05,14.69783849
Monterey,1982-06,16.19468591
Monterey,1982-07,19.38599524
Monterey,1982-08,20.12261929
Monterey,1982-09,18.34233105
Monterey,1982-10,15.39045684
Monterey,1982-11,10.511115
Monterey,1982-12,8.491830572
Monterey,1983-01,9.50410351
Monterey,1983-02,9.752920328
Monterey,1983-03,10.26749285
Monterey,1983-04,10.38044896
Monterey,1983-05,15.02433467
Monterey,1983-06,17.60488444
Monterey,1983-07,19.08624709
Monterey,1983-08,21.01484637
Monterey,1983-09,20.73892466
Monterey,1983-10,16.93366107
Monterey,1983-11,11.45913987
Monterey,1983-12,9.38625999
Monterey,1984-01,9.580807697
Monterey,1984-02,9.470626398
Monterey,1984-03,12.0380063
Monterey,1984-04,11.30363221
Monterey,1984-05,16.81145502
Monterey,1984-06,17.48728901
Monterey,1984-07,21.8335602
Monterey,1984-08,20.84370521
Monterey,1984-09,21.74066328
Monterey,1984-10,14.15992816
Monterey,1984-11,10.23987643
Monterey,1984-12,7.38890875
Monterey,1985-01,7.5983534
Monterey,1985-02,9.39034014
Monterey,1985-03,8.618525225
Monterey,1985-04,14.20228694
Monterey,1985-05,14.49851788
Monterey,1985-06,19.52350093
Monterey,1985-07,21.9622396
Monterey,1985-08,19.75082536
Monterey,1985-09,17.49879472
Monterey,1985-10,15.41123737
Monterey,1985-11,10.12515508
Monterey,1985-12,9.230954639
Monterey,1986-01,11.7997582
Monterey,1986-02,10.92623717
Monterey,1986-03,13.03025636
Monterey,1986-04,12.38445101
Monterey,1986-05,15.18110757
Monterey,1986-06,18.61262686
Monterey,1986-07,19.42310209
Monterey,1986-08,20.92891131
Monterey,1986-09,16.25307521
Monterey,1986-10,15.85033664
Monterey,1986-11,12.74142237
Monterey,1986-12,9.299412658
Monterey,1987-01,7.564551894
Monterey,1987-02,9.349189364
Monterey,1987-03,10.46728867
Monterey,1987-04,14.47975068
Monterey,1987-05,16.07866679
Monterey,1987-06,18.16022225
Monterey,1987-07,18.24719361
Monterey,1987-08,19.91809063
Monterey,1987-09,19.3373597
Monterey,1987-10,18.10255233
Monterey,1987-11,11.48462269
Monterey,1987-12,7.624626318
Monterey,1988-01,8.85564736
Monterey,1988-02,10.74181921
Monterey,1988-03,11.75058264
Monterey,1988-04,12.99729261
Monterey,1988-05,14.01780792
Monterey,1988-06,17.03737864
Monterey,1988-07,21.43362126
Monterey,1988-08,20.0701918
Monterey,1988-09,18.72114208
Monterey,1988-10,17.26539205
Monterey,1988-11,11.83220097
Monterey,1988-12,8.10805572
Monterey,1989-01,7.632072898
Monterey,1989-02,8.175670235
Monterey,1989-03,11.70095282
Monterey,1989-04,14.99885758
Monterey,1989-05,15.07634806
Monterey,1989-06,18.25447224
Monterey,1989-07,20.41777577
Monterey,1989-08,19.14707722
Monterey,1989-09,18.42941118
Monterey,1989-10,15.89214387
Monterey,1989-11,12.57314373
Monterey,1989-12,9.870529118
Monterey,1990-01,8.704578656
Monterey,1990-02,7.802177841
Monterey,1990-03,11.48713605
Monterey,1990-04,14.20927741
Monterey,1990-05,14.55970295
Monterey,1990-06,17.93565925
Monterey,1990-07,21.06811169
Monterey,1990-08,20.43079293
Monterey,1990-09,18.94421083
Monterey,1990-10,17.26608673
Monterey,1990-11,12.19385174
Monterey,1990-12,6.15621977
Monterey,1991-01,8.885282857
Monterey,1991-02,11.96209789
Monterey,1991-03,8.537889725
Monterey,1991-04,11.50065704
Monterey,1991-05,13.08657505
Monterey,1991-06,16.14308856
Monterey,1991-07,20.43134831
Monterey,1991-08,19.6747815
Monterey,1991-09,20.23722234
Monterey,1991-10,18.61138636
Monterey,1991-11,12.66048916
Monterey,1991-12,9.051345851
Monterey,1992-01,8.967326749
Monterey,1992-02,11.21088793
Monterey,1992-03,11.52055016
Monterey,1992-04,15.04423167
Monterey,1992-05,17.36015544
Monterey,1992-06,17.84541497
Monterey,1992-07,20.38058874
Monterey,1992-08,21.51666896
Monterey,1992-09,19.54630437
Monterey,1992-10,17.86577756
Monterey,1992-11,12.14755591
Monterey,1992-12,7.865866811
Monterey,1993-01,8.24820078
Monterey,1993-02,8.720458429
Monterey,1993-03,12.59998149
Monterey,1993-04,12.84499107
Monterey,1993-05,15.52207515
Monterey,1993-06,18.19947417
Monterey,1993-07,19.0943463
Monterey,1993-08,20.45115558
Monterey,1993-09,19.06610013
Monterey,1993-10,17.03753522
Monterey,1993-11,11.56157116
Monterey,1993-12,8.909742763
Monterey,1994-01,9.747141685
Monterey,1994-02,8.571796195
Monterey,1994-03,12.14885171
Monterey,1994-04,12.81815139
Monterey,1994-05,14.44848161
Monterey,1994-06,18.20523751
Monterey,1994-07,19.93689599
Monterey,1994-08,20.83041128
Monterey,1994-09,18.75990164
Monterey,1994-10,15.39502364
Monterey,1994-11,8.314872534
Monterey,1994-12,8.08281718
Monterey,1995-01,9.493500474
Monterey,1995-02,12.24897388
Monterey,1995-03,10.9357677
Monterey,1995-04,11.87024104
Monterey,1995-05,13.84424302
Monterey,1995-06,17.04226227
Monterey,1995-07,20.54793418
Monterey,1995-08,20.88234642
Monterey,1995-09,19.6146402
Monterey,1995-10,17.30871453
Monterey,1995-11,14.60406175
Monterey,1995-12,10.29391462
Monterey,1996-01,9.983410792
Monterey,1996-02,11.44246427
Monterey,1996-03,11.73279825
Monterey,1996-04,13.83584034
Monterey,1996-05,16.00259619
Monterey,1996-06,18.01612681
Monterey,1996-07,21.96778922
Monterey,1996-08,21.4665506
Monterey,1996-09,18.52402567
Monterey,1996-10,15.8141439
Monterey,1996-11,12.00575439
Monterey,1996-12,9.937265755
Monterey,1997-01,9.856113065
Monterey,1997-02,9.916905073
Monterey,1997-03,12.53772196
Monterey,1997-04,13.26884797
Monterey,1997-05,18.14438826
Monterey,1997-06,18.07357341
Monterey,1997-07,20.09991509
Monterey,1997-08,21.00847239
Monterey,1997-09,20.73707543
Monterey,1997-10,15.96573357
Monterey,1997-11,13.12752543
Monterey,1997-12,8.243319096
Monterey,1998-01,9.814084429
Monterey,1998-02,8.784488961
Monterey,1998-03,10.96029442
Monterey,1998-04,11.17341465
Monterey,1998-05,12.29471051
Monterey,1998-06,16.20598167
Monterey,1998-07,20.58343418
Monterey,1998-08,21.87013272
Monterey,1998-09,19.05329664
Monterey,1998-10,14.68685757
Monterey,1998-11,10.62649285
Monterey,1998-12,7.352256075
Monterey,1999-01,9.47488593
Monterey,1999-02,8.508196972
Monterey,1999-03,8.768412646
Monterey,1999-04,10.66626005
Monterey,1999-05,13.56056363
Monterey,1999-06,16.71365731
Monterey,1999-07,19.27189591
Monterey,1999-08,19.27103905
Monterey,1999-09,19.18437685
Monterey,1999-10,17.96195316
Monterey,1999-11,12.61230403
Monterey,1999-12,9.542162656
Monterey,2000-01,9.633389738
Monterey,2000-02,10.08387643
Monterey,2000-03,10.45754629
Monterey,2000-04,13.4223594
Monterey,2000-05,16.31905803
Monterey,2000-06,19.20419747
Monterey,2000-07,19.05115165
Monterey,2000-08,20.60588647
Monterey,2000-09,19.03845892
Monterey,2000-10,14.84932702
Monterey,2000-11,9.457193176
Monterey,2000-12,10.6100043
Monterey,2001-01,7.923399234
Monterey,2001-02,8.341758027
Monterey,2001-03,11.76031543
Monterey,2001-04,10.65482302
Monterey,2001-05,18.3458711
Monterey,2001-06,19.7627891
Monterey,2001-07,20.00425859
Monterey,2001-08,20.58563648
Monterey,2001-09,19.20838835
Monterey,2001-10,17.58628903
Monterey,2001-11,12.66134984
Monterey,2001-12,8.735050017
Monterey,2002-01,7.594007988
Monterey,2002-02,10.64133827
Monterey,2002-03,10.14873904
Monterey,2002-04,12.72479258
Monterey,2002-05,14.39850067
Monterey,2002-06,18.27418599
Monterey,2002-07,20.92033307
Monterey,2002-08,20.23171853
Monterey,2002-09,20.37730248
Monterey,2002-10,15.22810379
Monterey,2002-11,13.44118385
Monterey,2002-12,9.199714185
Monterey,2003-01,12.26198338
Monterey,2003-02,9.554763805
Monterey,2003-03,11.30811503
Monterey,2003-04,10.46865318
Monterey,2003-05,15.33719155
Monterey,2003-06,18.74062111
Monterey,2003-07,22.13051632
Monterey,2003-08,20.92950293
Monterey,2003-09,21.19479677
Monterey,2003-10,19.00669553
Monterey,2003-11,10.20938789
Monterey,2003-12,9.463992812
Monterey,2004-01,8.851002333
Monterey,2004-02,8.834773318
Monterey,2004-03,14.51889382
Monterey,2004-04,13.9627564
Monterey,2004-05,15.57262861
Monterey,2004-06,18.32328902
Monterey,2004-07,20.78429104
Monterey,2004-08,20.65785978
Monterey,2004-09,19.93049142
Monterey,2004-10,15.26348544
Monterey,2004-11,10.66696043
Monterey,2004-12,9.610868778
Monterey,2005-01,9.507237073
Monterey,2005-02,10.78677912
Monterey,2005-03,12.03369715
Monterey,2005-04,11.67664556
Monterey,2005-05,15.6962164
Monterey,2005-06,16.70716685
Monterey,2005-07,22.16992475
Monterey,2005-08,21.55909073
Monterey,2005-09,17.72494932
Monterey,2005-10,15.94220686
Monterey,2005-11,13.75397013
Monterey,2005-12,10.70181731
Monterey,2006-01,9.082893565
Monterey,2006-02,10.64150052
Monterey,2006-03,7.832771365
Monterey,2006-04,11.35539747
Monterey,2006-05,16.15517824
Monterey,2006-06,19.92052002
Monterey,2006-07,23.02236369
Monterey,2006-08,19.5596097
Monterey,2006-09,18.98047036
Monterey,2006-10,15.32607516
Monterey,2006-11,12.21420667
Monterey,2006-12,9.170740886
Monterey,2007-01,7.226872475
Monterey,2007-02,9.569141675
Monterey,2007-03,12.66071815
Monterey,2007-04,12.92716474
Monterey,2007-05,15.74386335
Monterey,2007-06,18.39687872
Monterey,2007-07,20.97967657
Monterey,2007-08,21.07593609
Monterey,2007-09,18.39048937
Monterey,2007-10,15.2481095
Monterey,2007-11,13.12156743
Monterey,2007-12,7.400950723
Monterey,2008-01,7.958614898
Monterey,2008-02,9.344214173
Monterey,2008-03,11.03538791
Monterey,2008-04,11.86485359
Monterey,2008-05,14.91020682
Monterey,2008-06,18.85845317
Monterey,2008-07,21.07722623
Monterey,2008-08,21.61545903
Monterey,2008-09,20.14828719
Monterey,2008-10,17.24076418
Monterey,2008-11,13.70867813
Monterey,2008-12,8.279532844
Monterey,2009-01,10.38262263
Monterey,2009-02,9.466647411
Monterey,2009-03,10.48696997
Monterey,2009-04,12.132388
Monterey,2009-05,17.10997985
Monterey,2009-06,17.48578517
Monterey,2009-07,21.27698385
Monterey,2009-08,20.77759442
Monterey,2009-09,21.01478346
Monterey,2009-10,15.03907135
Monterey,2009-11,11.82243186
Monterey,2009-12,8.364536653
Monterey,2010-01,10.05615123
Monterey,2010-02,9.989055804
Monterey,2010-03,10.64648715
Monterey,2010-04,10.74751198
Monterey,2010-05,12.91928499
Monterey,2010-06,17.93265734
Monterey,2010-07,19.77545514
Monterey,2010-08,19.62108108
Monterey,2010-09,19.62440362
Monterey,2010-10,16.30361907
Monterey,2010-11,11.10602342
Monterey,2010-12,9.788492852
Monterey,2011-01,10.15477337
Monterey,2011-02,8.272103458
Monterey,2011-03,9.955372625
Monterey,2011-04,12.04740136
Monterey,2011-05,13.14097199
Monterey,2011-06,16.72044547
Monterey,2011-07,19.97151623
Monterey,2011-08,20.11895324
Monterey,2011-09,20.5125086
Monterey,2011-10,16.95138437
Monterey,2011-11,10.72934212
Monterey,2011-12,8.441133964
Monterey,2012-01,9.938553899
Monterey,2012-02,9.750469937
Monterey,2012-03,10.33481157
Monterey,2012-04,12.56196816
Monterey,2012-05,15.5066324
Monterey,2012-06,17.89720696
Monterey,2012-07,19.58591505
Monterey,2012-08,21.93909265
Monterey,2012-09,19.9930945
Monterey,2012-10,17.1966726
Monterey,2012-11,12.97709222
Monterey,2012-12,8.644513773
Monterey,2013-01,8.140070995
Monterey,2013-02,8.791639725
Monterey,2013-03,12.40974678
Monterey,2013-04,14.32538046
Monterey,2013-05,16.19959617
Monterey,2013-06,19.45868793
Monterey,2013-07,21.50618419
Monterey,2013-08,20.40067462
Monterey,2013-09,19.47085391
Monterey,2013-10,15.74415911
Monterey,2013-11,12.71062655
Monterey,2013-12,9.448653124
Monterey,2014-01,12.54184601
Monterey,2014-02,11.18095474
Monterey,2014-03,13.25355595
Monterey,2014-04,13.78579073
Monterey,2014-05,17.17518209
Monterey,2014-06,18.85161538
Monterey,2014-07,21.83153924
Monterey,2014-08,20.91790557
Monterey,2014-09,20.44542271
Monterey,2014-10,18.88808293
Monterey,2014-11,13.9404873
Monterey,2014-12,11.04203679
Monterey,2015-01,11.4828097
Monterey,2015-02,13.15005597
Monterey,2015-03,14.48739573
Monterey,2015-04,13.26836323
Monterey,2015-05,14.25922013
Monterey,2015-06,19.85163644
Monterey,2015-07,21.14550478
Monterey,2015-08,21.84537318
Monterey,2015-09,21.23262691
Monterey,2015-10,19.20047035
Monterey,2015-11,10.8548364
Monterey,2015-12,8.116412591
Monterey,2016-01,9.883994751
Monterey,2016-02,12.88220673
Monterey,2016-03,12.21362844
Monterey,2016-04,14.03558846
Monterey,2016-05,15.42553124
Monterey,2016-06,20.37678533
Monterey,2016-07,20.85210979
Monterey,2016-08,20.45995899
Monterey,2016-09,19.58287877
Monterey,2016-10,16.26311718
Monterey,2016-11,13.30775635
Monterey,2016-12,9.160733272
Monterey,2017-01,8.363011853
Monterey,2017-02,10.51172569
Monterey,2017-03,12.40659031
Monterey,2017-04,13.22905596
Monterey,2017-05,16.13883854
Monterey,2017-06,19.70498379
Monterey,2017-07,22.12018428
Monterey,2017-08,22.25771863
Monterey,2017-09,20.68116322
Monterey,2017-10,17.60653704
Monterey,2017-11,13.49395866
Monterey,2017-12,11.2073803
Monterey,2018-01,11.69144524
Monterey,2018-02,10.53958258
Monterey,2018-03,10.33471424
Monterey,2018-04,13.4105331
Monterey,2018-05,14.87263048
Monterey,2018-06,18.46356193
Monterey,2018-07,22.94087134
Monterey,2018-08,21.44921093
Monterey,2018-09,19.36220322
Monterey,2018-10,17.05497601
Monterey,2018-11,13.97546251
Monterey,2018-12,9.770420334
Monterey,2019-01,10.19456726
Monterey,2019-02,7.229103386
Monterey,2019-03,10.46454247
Monterey,2019-04,14.45100671
Monterey,2019-05,13.96168115
Monterey,2019-06,19.29876935
Monterey,2019-07,20.75834452
Monterey,2019-08,21.78173876
Monterey,2019-09,20.34452924
Monterey,2019-10,16.34954537
Monterey,2019-11,13.45120501
Monterey,2019-12,9.831674351
Monterey,2020-01,9.224742798
Monterey,2020-02,11.26601823
Monterey,2020-03,9.981066549
Monterey,2020-04,13.19778
Monterey,2020-05,16.92191386
Monterey,2020-06,19.02578176
Monterey,2020-07,20.67932315
Monterey,2020-08,22.96824903
Monterey,2020-09,21.35283456
Monterey,2020-10,19.98889207
Monterey,2020-11,11.91685104
Monterey,2020-12,9.93520566
Monterey,2021-01,9.809253375
Monterey,2021-02,10.31325318
Monterey,2021-03,9.542553961
Monterey,2021-04,13.09135216
Monterey,2021-05,15.83827823
Monterey,2021-06,19.85752775
Monterey,2021-07,22.004967
Monterey,2021-08,21.57786283
Monterey,2021-09,20.29732435
Monterey,2021-10,15.97148873
Monterey,2021-11,14.45348072
Monterey,2021-12,9.110288125
Monterey,2022-01,10.59885719
Monterey,2022-02,10.59791079
Monterey,2022-03,12.16237584
Monterey,2022-04,12.95170713
Monterey,2022-05,15.30024312
Monterey,2022-06,20.3524987
Monterey,2022-07,21.1908672
Monterey,2022-08,22.3336401
Monterey,2022-09,22.07619143
Monterey,2022-10,17.57721446
Monterey,2022-11,10.2880448
Monterey,2022-12,8.929217536
Monterey,2023-01,8.856202451
Monterey,2023-02,7.803690069
Monterey,2023-03,8.512342138
Monterey,2023-04,12.21999264
Monterey,2023-05,14.48636299
Monterey,2023-06,16.26158714
Monterey,2023-07,22.12427519
Monterey,2023-08,21.52202373
Monterey,2023-09,17.89442683
Monterey,2023-10,17.21329043
Monterey,2023-11,13.4809531
Monterey,2023-12,11.35157358
Monterey,2024-01,9.886013501
Monterey,2024-02,9.717503947
Monterey,2024-03,10.41093189
Monterey,2024-04,12.54381323
Monterey,2024-05,14.28462723
Monterey,2024-06,18.53002055
Monterey,2024-07,22.60131976
Monterey,2024-08,21.00976651
Monterey,2024-09,19.98052735
Napa,1981-01,8.96779886
Napa,1981-02,10.22990367
Napa,1981-03,10.6477102
Napa,1981-04,14.14446843
Napa,1981-05,17.83183957
Napa,1981-06,23.52297694
Napa,1981-07,22.81892855
Napa,1981-08,22.56718657
Napa,1981-09,20.93767846
Napa,1981-10,15.30538773
Napa,1981-11,12.5527506
Napa,1981-12,9.473443985
Napa,1982-01,5.999274473
Napa,1982-02,9.695556887
Napa,1982-03,9.117145623
Napa,1982-04,11.84250058
Napa,1982-05,17.3253557
Napa,1982-06,18.04490405
Napa,1982-07,21.33387203
Napa,1982-08,22.14292037
Napa,1982-09,20.4073397
Napa,1982-10,16.27433147
Napa,1982-11,9.38246822
Napa,1982-12,7.982661643
Napa,1983-01,7.574443902
Napa,1983-02,9.90787145
Napa,1983-03,10.28671017
Napa,1983-04,11.39805703
Napa,1983-05,16.59437985
Napa,1983-06,19.8831784
Napa,1983-07,21.45351713
Napa,1983-08,22.72283174
Napa,1983-09,21.75940434
Napa,1983-10,17.86825079
Napa,1983-11,10.47802468
Napa,1983-12,8.895064958
Napa,1984-01,9.226750428
Napa,1984-02,8.854242367
Napa,1984-03,12.84659741
Napa,1984-04,12.61578285
Napa,1984-05,18.72562185
Napa,1984-06,20.25151705
Napa,1984-07,23.9057512
Napa,1984-08,22.61383174
Napa,1984-09,22.92102531
Napa,1984-10,14.9617265
Napa,1984-11,9.795782758
Napa,1984-12,6.712976121
Napa,1985-01,6.25568576
Napa,1985-02,10.02140367
Napa,1985-03,9.011210134
Napa,1985-04,15.4356781
Napa,1985-05,15.9822588
Napa,1985-06,21.98681562
Napa,1985-07,23.71650111
Napa,1985-08,20.79017842
Napa,1985-09,18.22954119
Napa,1985-10,16.40658948
Napa,1985-11,9.329169769
Napa,1985-12,6.652774507
Napa,1986-01,9.926226262
Napa,1986-02,10.64916177
Napa,1986-03,13.23272644
Napa,1986-04,13.5082668
Napa,1986-05,16.84158949
Napa,1986-06,20.28950088
Napa,1986-07,21.75663805
Napa,1986-08,22.48767856
Napa,1986-09,17.56618627
Napa,1986-10,17.02883148
Napa,1986-11,13.05630709
Napa,1986-12,8.211935847
Napa,1987-01,7.211169677
Napa,1987-02,9.54142787
Napa,1987-03,10.33612145
Napa,1987-04,15.93498461
Napa,1987-05,18.54698476
Napa,1987-06,20.59023479
Napa,1987-07,20.09120257
Napa,1987-08,21.68236389
Napa,1987-09,20.5292994
Napa,1987-10,18.82309757
Napa,1987-11,11.26865383
Napa,1987-12,7.820443903
Napa,1988-01,8.244855219
Napa,1988-02,11.34659729
Napa,1988-03,12.99896836
Napa,1988-04,14.05525068
Napa,1988-05,15.64673456
Napa,1988-06,19.48321063
Napa,1988-07,24.78221087
Napa,1988-08,22.12503336
Napa,1988-09,20.95525906
Napa,1988-10,18.13166215
Napa,1988-11,11.31310538
Napa,1988-12,8.70070204
Napa,1989-01,7.346661625
Napa,1989-02,6.963790663
Napa,1989-03,10.93385534
Napa,1989-04,15.42691207
Napa,1989-05,16.27412976
Napa,1989-06,19.79898487
Napa,1989-07,22.38816243
Napa,1989-08,21.06246876
Napa,1989-09,19.15343629
Napa,1989-10,15.94165398
Napa,1989-11,12.78492803
Napa,1989-12,8.836282665
Napa,1990-01,7.917274567
Napa,1990-02,7.452371309
Napa,1990-03,11.48847629
Napa,1990-04,15.31158142
Napa,1990-05,16.16371855
Napa,1990-06,19.67840413
Napa,1990-07,23.10054948
Napa,1990-08,22.41238013
Napa,1990-09,21.06551712
Napa,1990-10,18.25620251
Napa,1990-11,11.77504897
Napa,1990-12,5.836395433
Napa,1991-01,8.464710097
Napa,1991-02,12.03819414
Napa,1991-03,8.586572989
Napa,1991-04,12.64121834
