County,TIME,Mean_Precipitation
Modoc,2007-05,10.73900904
Modoc,2007-06,17.2661551
Modoc,2007-07,4.946376507
Modoc,2007-08,3.541128005
Modoc,2007-09,18.3059473
Modoc,2007-10,63.87919274
Modoc,2007-11,20.88356927
Modoc,2007-12,44.56282681
Modoc,2008-01,71.21240664
Modoc,2008-02,38.98566108
Modoc,2008-03,31.57405121
Modoc,2008-04,16.01424095
Modoc,2008-05,63.49884484
Modoc,2008-06,3.946459329
Modoc,2008-07,1.799677709
Modoc,2008-08,2.161599395
Modoc,2008-09,1.209951807
Modoc,2008-10,16.1431973
Modoc,2008-11,38.19590059
Modoc,2008-12,54.20267175
Modoc,2009-01,29.50536145
Modoc,2009-02,40.14596688
Modoc,2009-03,39.42368827
Modoc,2009-04,42.16470627
Modoc,2009-05,25.49860241
Modoc,2009-06,49.40100446
Modoc,2009-07,0.491036144
Modoc,2009-08,9.953528632
Modoc,2009-09,0.197439758
Modoc,2009-10,25.44332229
Modoc,2009-11,46.25891269
Modoc,2009-12,41.24076954
Modoc,2010-01,52.68596835
Modoc,2010-02,21.68276057
Modoc,2010-03,43.24039469
Modoc,2010-04,55.31623186
Modoc,2010-05,38.14881023
Modoc,2010-06,21.96583435
Modoc,2010-07,3.164165662
Modoc,2010-08,11.3259262
Modoc,2010-09,12.41746235
Modoc,2010-10,69.83260987
Modoc,2010-11,51.44945782
Modoc,2010-12,116.0160646
Modoc,2011-01,20.54086751
Modoc,2011-02,41.73107384
Modoc,2011-03,96.35034778
Modoc,2011-04,81.60458456
Modoc,2011-05,39.12238853
Modoc,2011-06,19.14691566
Modoc,2011-07,1.9749006
Modoc,2011-08,0.312185241
Modoc,2011-09,4.222829812
Modoc,2011-10,22.60990513
Modoc,2011-11,28.71892766
Modoc,2011-12,9.594978902
Modoc,2012-01,40.08796529
Modoc,2012-02,25.86933282
Modoc,2012-03,66.78215659
Modoc,2012-04,53.49540808
Modoc,2012-05,21.28746
Modoc,2012-06,19.18170181
Modoc,2012-07,0.418801206
Modoc,2012-08,1.457966871
Modoc,2012-09,0.215819277
Modoc,2012-10,29.52054218
Modoc,2012-11,57.95718973
Modoc,2012-12,117.4492268
Modoc,2013-01,25.58371385
Modoc,2013-02,13.94179517
Modoc,2013-03,12.83200453
Modoc,2013-04,38.22528161
Modoc,2013-05,44.67067472
Modoc,2013-06,22.22856772
Modoc,2013-07,4.670158134
Modoc,2013-08,13.397128
Modoc,2013-09,31.8038915
Modoc,2013-10,9.359173202
Modoc,2013-11,14.74171085
Modoc,2013-12,10.53622742
Modoc,2014-01,13.32015662
Modoc,2014-02,67.00746825
Modoc,2014-03,88.02720026
Modoc,2014-04,30.95929368
Modoc,2014-05,21.56405122
Modoc,2014-06,10.05675453
Modoc,2014-07,8.624007538
Modoc,2014-08,14.29979669
Modoc,2014-09,11.08924849
Modoc,2014-10,44.13643525
Modoc,2014-11,55.07567618
Modoc,2014-12,96.07950615
Modoc,2015-01,10.2846792
Modoc,2015-02,36.58261751
Modoc,2015-03,26.55033736
Modoc,2015-04,18.74072438
Modoc,2015-05,77.45864766
Modoc,2015-06,12.85978764
Modoc,2015-07,42.35006468
Modoc,2015-08,3.407838852
Modoc,2015-09,14.27361292
Modoc,2015-10,19.58078464
Modoc,2015-11,36.03391268
Modoc,2015-12,123.152161
Modoc,2016-01,90.28329197
Modoc,2016-02,20.88543224
Modoc,2016-03,74.54884639
Modoc,2016-04,28.22037355
Modoc,2016-05,55.94226205
Modoc,2016-06,22.5341642
Modoc,2016-07,3.415167173
Modoc,2016-08,0.073775602
Modoc,2016-09,1.637850905
Modoc,2016-10,70.40430571
Modoc,2016-11,32.34689909
Modoc,2016-12,86.67240354
Modoc,2017-01,104.5309309
Modoc,2017-02,102.7245451
Modoc,2017-03,57.66978923
Modoc,2017-04,65.63433287
Modoc,2017-05,11.71970482
Modoc,2017-06,22.70037197
Modoc,2017-07,8.440111445
Modoc,2017-08,16.37247437
Modoc,2017-09,13.08501808
Modoc,2017-10,16.95934937
Modoc,2017-11,82.33762053
Modoc,2017-12,12.38753612
Modoc,2018-01,41.72045334
Modoc,2018-02,18.47882229
Modoc,2018-03,76.4928796
Modoc,2018-04,72.28102567
Modoc,2018-05,75.72044586
Modoc,2018-06,8.974697288
Modoc,2018-07,5.908792181
Modoc,2018-08,0.170783133
Modoc,2018-09,0.875870482
Modoc,2018-10,30.14232681
Modoc,2018-11,43.85308275
Modoc,2018-12,52.39903015
Modoc,2019-01,63.82217024
Modoc,2019-02,109.727304
Modoc,2019-03,65.33423636
Modoc,2019-04,57.66394125
Modoc,2019-05,62.6769684
Modoc,2019-06,3.882753008
Modoc,2019-07,0.634368977
Modoc,2019-08,7.446472898
Modoc,2019-09,42.45955125
Modoc,2019-10,15.43674397
Modoc,2019-11,12.43679367
Modoc,2019-12,71.13709647
Modoc,2020-01,73.4308177
Modoc,2020-02,6.923042178
Modoc,2020-03,51.03861743
Modoc,2020-04,12.09963102
Modoc,2020-05,39.48566273
Modoc,2020-06,18.52116865
Modoc,2020-07,1.490658134
Modoc,2020-08,4.051189761
Modoc,2020-09,0.103120481
Modoc,2020-10,5.386188255
Modoc,2020-11,46.40102708
Modoc,2020-12,39.19596682
Modoc,2021-01,38.0770966
Modoc,2021-02,46.75715406
Modoc,2021-03,29.14020907
Modoc,2021-04,20.80673804
Modoc,2021-05,10.30270395
Modoc,2021-06,5.154614777
Modoc,2021-07,1.508939868
Modoc,2021-08,1.709738815
Modoc,2021-09,35.80765378
Modoc,2021-10,83.76267977
Modoc,2021-11,15.77283877
Modoc,2021-12,88.41007022
Modoc,2022-01,11.82698437
Modoc,2022-02,7.570799967
Modoc,2022-03,19.51685613
Modoc,2022-04,69.65084598
Modoc,2022-05,26.98783999
Modoc,2022-06,29.21267018
Modoc,2022-07,0.600261129
Modoc,2022-08,8.867093441
Modoc,2022-09,24.38145206
Modoc,2022-10,5.854914002
Modoc,2022-11,50.01928427
Modoc,2022-12,115.4678999
Modoc,2023-01,52.72102372
Modoc,2023-02,26.91589526
Modoc,2023-03,111.6856977
Modoc,2023-04,22.52352941
Modoc,2023-05,60.48084695
Modoc,2023-06,35.27635795
Modoc,2023-07,0.590934622
Modoc,2023-08,26.6702547
Modoc,2023-09,22.98808421
Modoc,2023-10,17.05266884
Modoc,2023-11,40.89642952
Modoc,2023-12,37.86881383
Modoc,2024-01,69.72423834
Modoc,2024-02,59.90068298
Modoc,2024-03,80.66578262
Modoc,2024-04,44.47728551
Modoc,2024-05,18.9243042
Modoc,2024-06,1.89711501
Modoc,2024-07,2.234341808
Modoc,2024-08,11.99787035
Modoc,2024-09,12.85331489
Mono,1981-01,74.9843732
Mono,1981-02,38.82214926
Mono,1981-03,83.20252457
Mono,1981-04,22.86193177
Mono,1981-05,31.17364818
Mono,1981-06,2.140769721
Mono,1981-07,1.703590616
Mono,1981-08,3.952533052
Mono,1981-09,7.369449896
Mono,1981-10,55.40125796
Mono,1981-11,90.07863768
Mono,1981-12,55.88991039
Mono,1982-01,105.5668059
Mono,1982-02,47.96290629
Mono,1982-03,79.91269288
Mono,1982-04,117.127
Mono,1982-05,12.62395737
Mono,1982-06,46.20902773
Mono,1982-07,24.33336888
Mono,1982-08,32.80452886
Mono,1982-09,54.61824097
Mono,1982-10,80.40823056
Mono,1982-11,82.34664807
Mono,1982-12,108.95587
Mono,1983-01,106.6510511
Mono,1983-02,99.42512166
Mono,1983-03,135.8504798
Mono,1983-04,43.75505534
Mono,1983-05,8.30411091
Mono,1983-06,12.57846269
Mono,1983-07,0.157353944
Mono,1983-08,57.64972717
Mono,1983-09,25.47612793
Mono,1983-10,18.01235391
Mono,1983-11,135.1883753
Mono,1983-12,129.4361514
Mono,1984-01,10.91869936
Mono,1984-02,49.19681671
Mono,1984-03,25.10179313
Mono,1984-04,29.82693813
Mono,1984-05,3.148127932
Mono,1984-06,18.85745844
Mono,1984-07,46.54376547
Mono,1984-08,23.02675901
Mono,1984-09,9.878330484
Mono,1984-10,33.6072579
Mono,1984-11,108.356047
Mono,1984-12,33.93165453
Mono,1985-01,17.58190411
Mono,1985-02,31.21029638
Mono,1985-03,73.38327507
Mono,1985-04,6.49757142
Mono,1985-05,2.851019193
Mono,1985-06,12.42378891
Mono,1985-07,30.64249677
Mono,1985-08,0.659921106
Mono,1985-09,46.00423663
Mono,1985-10,45.29841581
Mono,1985-11,74.46676972
Mono,1985-12,52.46953742
Mono,1986-01,40.31811723
Mono,1986-02,254.8218472
Mono,1986-03,84.2525694
Mono,1986-04,21.13638171
Mono,1986-05,5.374931776
Mono,1986-06,6.621498918
Mono,1986-07,10.80318334
Mono,1986-08,10.97518763
Mono,1986-09,13.0732665
Mono,1986-10,7.191688711
Mono,1986-11,2.370539446
Mono,1986-12,13.63728996
Mono,1987-01,48.52790398
Mono,1987-02,51.33190617
Mono,1987-03,41.47744561
Mono,1987-04,9.679149242
Mono,1987-05,50.58793396
Mono,1987-06,16.89449891
Mono,1987-07,4.109876342
Mono,1987-08,1.551861406
Mono,1987-09,0.883343287
Mono,1987-10,26.69339021
Mono,1987-11,48.49010241
Mono,1987-12,51.57681451
Mono,1988-01,65.76562034
Mono,1988-02,5.893488272
Mono,1988-03,12.02652877
Mono,1988-04,39.27618759
Mono,1988-05,18.40321751
Mono,1988-06,17.08231556
Mono,1988-07,11.78654158
Mono,1988-08,16.41292963
Mono,1988-09,12.86202562
Mono,1988-10,0.051343283
Mono,1988-11,56.08800858
Mono,1988-12,61.62782079
Mono,1989-01,18.33696162
Mono,1989-02,36.09893388
Mono,1989-03,66.07510441
Mono,1989-04,13.33550104
Mono,1989-05,46.66195091
Mono,1989-06,21.37487212
Mono,1989-07,3.460206817
Mono,1989-08,22.02268655
Mono,1989-09,44.63039444
Mono,1989-10,16.75789337
Mono,1989-11,21.83126652
Mono,1989-12,2.334601286
Mono,1990-01,66.48307252
Mono,1990-02,50.8253517
Mono,1990-03,14.94684859
Mono,1990-04,33.85353514
Mono,1990-05,24.6668998
Mono,1990-06,6.13049253
Mono,1990-07,29.1867462
Mono,1990-08,9.591324075
Mono,1990-09,18.62770363
Mono,1990-10,3.628202555
Mono,1990-11,12.69346912
Mono,1990-12,14.09547337
Mono,1991-01,7.68108317
Mono,1991-02,10.49113006
Mono,1991-03,206.8235881
Mono,1991-04,10.51677612
Mono,1991-05,25.41426016
Mono,1991-06,9.455490379
Mono,1991-07,6.197358206
Mono,1991-08,9.160157797
Mono,1991-09,13.6522452
Mono,1991-10,48.08678263
Mono,1991-11,31.15225802
Mono,1991-12,34.55960132
Mono,1992-01,26.11406395
Mono,1992-02,77.77205565
Mono,1992-03,33.55550326
Mono,1992-04,10.67219404
Mono,1992-05,9.128049032
Mono,1992-06,19.90971646
Mono,1992-07,18.90562899
Mono,1992-08,22.83238594
Mono,1992-09,7.76557142
Mono,1992-10,28.72370577
Mono,1992-11,3.099420038
Mono,1992-12,127.8801943
Mono,1993-01,128.0129403
Mono,1993-02,112.7612004
Mono,1993-03,49.84666732
Mono,1993-04,10.00453306
Mono,1993-05,3.00365033
Mono,1993-06,19.80953729
Mono,1993-07,0.030469083
Mono,1993-08,1.802554372
Mono,1993-09,0.496168442
Mono,1993-10,10.36152023
Mono,1993-11,22.08536888
Mono,1993-12,26.74796588
Mono,1994-01,11.62168018
Mono,1994-02,91.72150977
Mono,1994-03,33.98973347
Mono,1994-04,22.18430272
Mono,1994-05,54.92014508
Mono,1994-06,3.37213858
Mono,1994-07,3.983633256
Mono,1994-08,0.072938166
Mono,1994-09,22.77703194
Mono,1994-10,34.93027079
Mono,1994-11,83.93799784
Mono,1994-12,26.59877822
Mono,1995-01,171.8812067
Mono,1995-02,18.140032
Mono,1995-03,202.8792178
Mono,1995-04,33.97049043
Mono,1995-05,74.72233481
Mono,1995-06,30.29024948
Mono,1995-07,4.661597015
Mono,1995-08,4.422805973
Mono,1995-09,2.492995739
Mono,1995-10,0.141168444
Mono,1995-11,1.779373137
Mono,1995-12,88.64551605
Mono,1996-01,89.47877198
Mono,1996-02,130.9996549
Mono,1996-03,69.37400637
Mono,1996-04,40.87558215
Mono,1996-05,43.35890609
Mono,1996-06,5.50898079
Mono,1996-07,25.5792623
Mono,1996-08,10.12020255
Mono,1996-09,1.26348401
Mono,1996-10,44.72691685
Mono,1996-11,108.3499701
Mono,1996-12,157.2631538
Mono,1997-01,191.6843385
Mono,1997-02,11.45924096
Mono,1997-03,2.898379525
Mono,1997-04,13.39326227
Mono,1997-05,6.893520264
Mono,1997-06,42.67641782
Mono,1997-07,21.05283799
Mono,1997-08,4.268159922
Mono,1997-09,12.57084862
Mono,1997-10,7.107307029
Mono,1997-11,40.71429425
Mono,1997-12,38.79569511
Mono,1998-01,69.1761664
Mono,1998-02,205.3859
Mono,1998-03,67.21362473
Mono,1998-04,20.08077822
Mono,1998-05,33.52470784
Mono,1998-06,38.51999576
Mono,1998-07,17.71853096
Mono,1998-08,3.341202566
Mono,1998-09,45.73649039
Mono,1998-10,13.24543712
Mono,1998-11,35.11147125
Mono,1998-12,20.21473127
Mono,1999-01,86.04691688
Mono,1999-02,84.23701049
Mono,1999-03,17.75899361
Mono,1999-04,62.99095741
Mono,1999-05,14.79531983
Mono,1999-06,5.871931774
Mono,1999-07,8.991321958
Mono,1999-08,12.38583368
Mono,1999-09,18.41503626
Mono,1999-10,8.813247326
Mono,1999-11,16.3085117
Mono,1999-12,3.8416823
Mono,2000-01,84.22421561
Mono,2000-02,97.42064599
Mono,2000-03,24.50697007
Mono,2000-04,25.51905763
Mono,2000-05,13.02750963
Mono,2000-06,16.11199577
Mono,2000-07,0.006345416
Mono,2000-08,28.93136247
Mono,2000-09,4.383652469
Mono,2000-10,29.97624729
Mono,2000-11,8.828044775
Mono,2000-12,7.703660961
Mono,2001-01,62.05460136
Mono,2001-02,79.22191036
Mono,2001-03,62.88111735
Mono,2001-04,57.03200646
Mono,2001-05,4.101609794
Mono,2001-06,0.050315565
Mono,2001-07,24.30335386
Mono,2001-08,5.691533053
Mono,2001-09,13.5453049
Mono,2001-10,14.79368443
Mono,2001-11,62.9272132
Mono,2001-12,93.2425865
Mono,2002-01,22.41041583
Mono,2002-02,16.84581237
Mono,2002-03,37.61161403
Mono,2002-04,24.53344562
Mono,2002-05,6.748626853
Mono,2002-06,3.434036255
Mono,2002-07,9.120070374
Mono,2002-08,3.118106611
Mono,2002-09,9.253315571
Mono,2002-10,5.62251173
Mono,2002-11,85.68314509
Mono,2002-12,105.3633689
Mono,2003-01,17.76086779
Mono,2003-02,40.2926887
Mono,2003-03,33.8002622
Mono,2003-04,46.29998503
Mono,2003-05,17.5344179
Mono,2003-06,2.840682305
Mono,2003-07,21.9629019
Mono,2003-08,21.67371638
Mono,2003-09,10.11746056
Mono,2003-10,0.834110874
Mono,2003-11,35.52928359
Mono,2003-12,74.21917504
Mono,2004-01,33.49721962
Mono,2004-02,89.61886132
Mono,2004-03,15.45589555
Mono,2004-04,11.40256504
Mono,2004-05,13.66614714
Mono,2004-06,4.900405122
Mono,2004-07,9.658588481
Mono,2004-08,23.84665033
Mono,2004-09,4.69393178
Mono,2004-10,79.31292536
Mono,2004-11,67.60418129
Mono,2004-12,79.60107448
Mono,2005-01,149.7216525
Mono,2005-02,62.68792319
Mono,2005-03,72.98257361
Mono,2005-04,26.97361833
Mono,2005-05,48.4943604
Mono,2005-06,4.531183371
Mono,2005-07,7.159370999
Mono,2005-08,13.61501067
Mono,2005-09,9.054061836
Mono,2005-10,10.03354368
Mono,2005-11,16.11666523
Mono,2005-12,148.8582069
Mono,2006-01,122.7879147
Mono,2006-02,43.16208525
Mono,2006-03,90.45033468
Mono,2006-04,73.63524096
Mono,2006-05,25.17120044
Mono,2006-06,4.886108746
Mono,2006-07,14.94642217
Mono,2006-08,1.189430707
Mono,2006-09,1.122390194
Mono,2006-10,20.20717697
Mono,2006-11,14.96744988
Mono,2006-12,37.45099577
Mono,2007-01,18.49518973
Mono,2007-02,75.82737518
Mono,2007-03,18.34995096
Mono,2007-04,24.95229003
Mono,2007-05,5.170388055
Mono,2007-06,3.295869945
Mono,2007-07,9.258223899
Mono,2007-08,25.87830919
Mono,2007-09,16.61757781
Mono,2007-10,11.48479747
Mono,2007-11,7.963102336
Mono,2007-12,51.00132844
Mono,2008-01,163.081166
Mono,2008-02,85.33665697
Mono,2008-03,11.00443285
Mono,2008-04,1.525778259
Mono,2008-05,31.59099571
Mono,2008-06,0.14557356
Mono,2008-07,6.331304894
Mono,2008-08,1.78813646
Mono,2008-09,1.349699357
Mono,2008-10,12.64571001
Mono,2008-11,48.67233915
Mono,2008-12,54.68105327
Mono,2009-01,45.19330702
Mono,2009-02,68.65357146
Mono,2009-03,71.57765893
Mono,2009-04,16.05938802
Mono,2009-05,22.1057122
Mono,2009-06,30.960936
Mono,2009-07,6.770025576
Mono,2009-08,10.58197015
Mono,2009-09,2.077688702
Mono,2009-10,63.98306395
Mono,2009-11,16.04909809
Mono,2009-12,61.17935169
Mono,2010-01,87.94791484
Mono,2010-02,77.2692155
Mono,2010-03,33.47257576
Mono,2010-04,70.7675222
Mono,2010-05,14.50742644
Mono,2010-06,0.447336887
Mono,2010-07,9.274837964
Mono,2010-08,0.621432836
Mono,2010-09,0.474471213
Mono,2010-10,78.91754364
Mono,2010-11,49.97381662
Mono,2010-12,192.1778098
Mono,2011-01,19.21704689
Mono,2011-02,70.44965475
Mono,2011-03,125.7290022
Mono,2011-04,23.31449048
Mono,2011-05,23.01280604
Mono,2011-06,27.8079936
Mono,2011-07,8.355543712
Mono,2011-08,8.505309148
Mono,2011-09,12.35293604
Mono,2011-10,28.41987417
Mono,2011-11,12.85796802
Mono,2011-12,1.01036034
Mono,2012-01,71.78221746
Mono,2012-02,11.57713432
Mono,2012-03,48.84096587
Mono,2012-04,26.85757994
Mono,2012-05,2.089452833
Mono,2012-06,4.335078894
Mono,2012-07,9.298121555
Mono,2012-08,32.01369715
Mono,2012-09,4.89733689
Mono,2012-10,17.97679745
Mono,2012-11,25.94637749
Mono,2012-12,145.2519669
Mono,2013-01,12.95502984
Mono,2013-02,7.115637518
Mono,2013-03,14.70482943
Mono,2013-04,19.01543713
Mono,2013-05,13.04003196
Mono,2013-06,2.94922175
Mono,2013-07,16.88891257
Mono,2013-08,11.8769275
Mono,2013-09,16.07387417
Mono,2013-10,15.70059061
Mono,2013-11,9.488447765
Mono,2013-12,18.10133472
Mono,2014-01,30.93528786
Mono,2014-02,53.70631355
Mono,2014-03,49.01385932
Mono,2014-04,21.13102134
Mono,2014-05,25.15615563
Mono,2014-06,2.512618336
Mono,2014-07,25.21856927
Mono,2014-08,24.63327718
Mono,2014-09,20.18631346
Mono,2014-10,0.746648184
Mono,2014-11,16.05762047
Mono,2014-12,40.75634959
Mono,2015-01,4.629113001
Mono,2015-02,42.79410864
Mono,2015-03,9.543368868
Mono,2015-04,25.07580386
Mono,2015-05,71.24425376
Mono,2015-06,20.51564179
Mono,2015-07,37.74396162
Mono,2015-08,9.577844357
Mono,2015-09,7.630812376
Mono,2015-10,34.87372496
Mono,2015-11,49.52872929
Mono,2015-12,85.26920462
Mono,2016-01,83.89757982
Mono,2016-02,35.63134321
Mono,2016-03,59.00822817
Mono,2016-04,46.38534535
Mono,2016-05,35.34001276
Mono,2016-06,22.41585922
Mono,2016-07,3.16666524
Mono,2016-08,1.508823029
Mono,2016-09,3.958667371
Mono,2016-10,97.40135374
Mono,2016-11,20.35670574
Mono,2016-12,78.70305541
Mono,2017-01,328.3262522
Mono,2017-02,193.6346503
Mono,2017-03,54.33350744
Mono,2017-04,80.07466956
Mono,2017-05,21.03038808
Mono,2017-06,3.484132198
Mono,2017-07,6.955673765
Mono,2017-08,19.80740936
Mono,2017-09,22.54134114
Mono,2017-10,5.699484011
Mono,2017-11,75.61433045
Mono,2017-12,4.791420042
Mono,2018-01,32.8698379
Mono,2018-02,15.00748613
Mono,2018-03,156.1843156
Mono,2018-04,39.03143709
Mono,2018-05,37.33282728
Mono,2018-06,0.050972281
Mono,2018-07,27.99342857
Mono,2018-08,2.312443505
Mono,2018-09,1.568855011
Mono,2018-10,11.83707036
Mono,2018-11,62.40513219
Mono,2018-12,26.57395525
Mono,2019-01,114.9286293
Mono,2019-02,200.7956822
Mono,2019-03,83.55895739
Mono,2019-04,12.15612795
Mono,2019-05,61.29214715
Mono,2019-06,8.520400836
Mono,2019-07,15.41171213
Mono,2019-08,2.058232409
Mono,2019-09,8.608592745
Mono,2019-10,0.417537313
Mono,2019-11,28.54101068
Mono,2019-12,71.12555445
Mono,2020-01,17.6409446
Mono,2020-02,2.77705757
Mono,2020-03,44.4776226
Mono,2020-04,60.03217282
Mono,2020-05,13.28239875
Mono,2020-06,7.242663129
Mono,2020-07,4.437916847
Mono,2020-08,7.598458412
Mono,2020-09,2.57135181
Mono,2020-10,0.538814499
Mono,2020-11,28.62577397
Mono,2020-12,39.0549062
Mono,2021-01,103.0821981
Mono,2021-02,22.40551312
Mono,2021-03,34.0144492
Mono,2021-04,8.486115999
Mono,2021-05,13.30988857
Mono,2021-06,8.423400616
Mono,2021-07,30.19943716
Mono,2021-08,4.283588161
Mono,2021-09,3.07858202
Mono,2021-10,100.3783133
Mono,2021-11,12.93527706
Mono,2021-12,191.269622
Mono,2022-01,0.469731972
Mono,2022-02,4.338108643
Mono,2022-03,13.36426447
Mono,2022-04,24.23536398
Mono,2022-05,1.892663064
Mono,2022-06,1.177002537
Mono,2022-07,3.237597351
Mono,2022-08,51.43880165
Mono,2022-09,20.02659396
Mono,2022-10,3.086577536
Mono,2022-11,50.71680002
Mono,2022-12,153.8128787
Mono,2023-01,263.5354108
Mono,2023-02,99.38470588
Mono,2023-03,205.3472273
Mono,2023-04,2.933202912
Mono,2023-05,18.36489974
Mono,2023-06,27.16700681
Mono,2023-07,2.666297376
Mono,2023-08,46.39106031
Mono,2023-09,14.91955633
Mono,2023-10,11.6598737
Mono,2023-11,21.0352954
Mono,2023-12,21.03730924
Mono,2024-01,40.81034454
Mono,2024-02,121.6922261
Mono,2024-03,89.47147636
Mono,2024-04,22.92521625
Mono,2024-05,11.6841903
Mono,2024-06,3.926357051
Mono,2024-07,17.42225437
Mono,2024-08,5.48563761
Mono,2024-09,10.79293877
Monterey,1981-01,147.2090897
Monterey,1981-02,45.17408198
Monterey,1981-03,133.4506201
Monterey,1981-04,17.81757442
Monterey,1981-05,1.391711833
Monterey,1981-06,0
Monterey,1981-07,0.000358779
Monterey,1981-08,0.05145229
Monterey,1981-09,0.092335878
Monterey,1981-10,46.5034122
Monterey,1981-11,134.6797864
Monterey,1981-12,65.46962601
Monterey,1982-01,161.5276987
Monterey,1982-02,65.47662415
Monterey,1982-03,147.2386318
Monterey,1982-04,122.2285438
Monterey,1982-05,0.350667939
Monterey,1982-06,9.51915459
Monterey,1982-07,0.008429389
Monterey,1982-08,0.038196565
Monterey,1982-09,39.12244279
Monterey,1982-10,44.17861829
Monterey,1982-11,145.0946318
Monterey,1982-12,114.721706
Monterey,1983-01,207.7761258
Monterey,1983-02,202.0302902
Monterey,1983-03,247.4760665
Monterey,1983-04,106.4498741
Monterey,1983-05,9.972349234
Monterey,1983-06,1.336650761
Monterey,1983-07,0.003614504
Monterey,1983-08,7.348383581
Monterey,1983-09,35.17969082
Monterey,1983-10,32.16562023
Monterey,1983-11,144.5070874
Monterey,1983-12,140.2129636
Monterey,1984-01,6.200967558
Monterey,1984-02,37.15045804
Monterey,1984-03,28.6236889
Monterey,1984-04,14.84002099
Monterey,1984-05,0.523028625
Monterey,1984-06,1.154187022
Monterey,1984-07,0.068896946
Monterey,1984-08,0.299950382
Monterey,1984-09,2.570916029
Monterey,1984-10,37.40753815
Monterey,1984-11,125.9663186
Monterey,1984-12,71.05134734
Monterey,1985-01,16.94857824
Monterey,1985-02,50.16382641
Monterey,1985-03,93.19773662
Monterey,1985-04,8.328467551
Monterey,1985-05,2.804118321
Monterey,1985-06,1.326087781
Monterey,1985-07,0.763753816
Monterey,1985-08,0.062540076
Monterey,1985-09,7.206601151
Monterey,1985-10,22.49931871
Monterey,1985-11,112.9735993
Monterey,1985-12,50.36129188
Monterey,1986-01,82.19599418
Monterey,1986-02,269.8304294
Monterey,1986-03,164.8600916
Monterey,1986-04,21.32498857
Monterey,1986-05,5.403576333
Monterey,1986-06,0.035293894
Monterey,1986-07,0.225557252
Monterey,1986-08,0.050097328
Monterey,1986-09,30.46412785
Monterey,1986-10,0.409627863
Monterey,1986-11,6.146303433
Monterey,1986-12,39.2854733
Monterey,1987-01,68.3099827
Monterey,1987-02,123.3164237
Monterey,1987-03,93.37333006
Monterey,1987-04,10.65871946
Monterey,1987-05,3.215902669
Monterey,1987-06,0.661744274
Monterey,1987-07,0.038196565
Monterey,1987-08,0.007635496
Monterey,1987-09,1.873973279
Monterey,1987-10,35.89482061
Monterey,1987-11,39.338979
Monterey,1987-12,125.5958757
Monterey,1988-01,63.34275393
Monterey,1988-02,32.31255917
Monterey,1988-03,13.03613168
Monterey,1988-04,50.42944661
Monterey,1988-05,13.71879963
Monterey,1988-06,5.47797138
Monterey,1988-07,0.006950382
Monterey,1988-08,0.00966603
Monterey,1988-09,0.005328244
Monterey,1988-10,0.326803436
Monterey,1988-11,53.80260873
Monterey,1988-12,108.6340708
Monterey,1989-01,29.83216988
Monterey,1989-02,44.13263938
Monterey,1989-03,69.22662041
Monterey,1989-04,13.14814504
Monterey,1989-05,4.136379779
Monterey,1989-06,0.029435114
Monterey,1989-07,0
Monterey,1989-08,0.102152672
Monterey,1989-09,38.90853433
Monterey,1989-10,40.70577297
Monterey,1989-11,27.97866221
Monterey,1989-12,1.465038166
Monterey,1990-01,79.65466225
Monterey,1990-02,72.52376521
Monterey,1990-03,30.82040646
Monterey,1990-04,10.47433587
Monterey,1990-05,35.83500571
Monterey,1990-06,0.005944656
Monterey,1990-07,0.057322519
Monterey,1990-08,0.097043894
Monterey,1990-09,11.31948283
Monterey,1990-10,0.472433206
Monterey,1990-11,9.416992386
Monterey,1990-12,29.83771951
Monterey,1991-01,13.13586068
Monterey,1991-02,75.58777102
Monterey,1991-03,304.4608402
Monterey,1991-04,10.50988931
Monterey,1991-05,3.274667932
Monterey,1991-06,6.032696576
Monterey,1991-07,0.026463741
Monterey,1991-08,1.536543892
Monterey,1991-09,1.04358397
Monterey,1991-10,32.55687789
Monterey,1991-11,10.21332062
Monterey,1991-12,104.5838836
Monterey,1992-01,56.59425187
Monterey,1992-02,222.0248917
Monterey,1992-03,92.68048471
Monterey,1992-04,2.366269088
Monterey,1992-05,0
Monterey,1992-06,1.339656488
Monterey,1992-07,5.409188929
Monterey,1992-08,0.093541985
Monterey,1992-09,0.02353626
Monterey,1992-10,35.9883492
Monterey,1992-11,3.620566786
Monterey,1992-12,157.2026241
Monterey,1993-01,287.5718187
Monterey,1993-02,198.8470037
Monterey,1993-03,77.27831305
Monterey,1993-04,11.27816794
Monterey,1993-05,15.94820228
Monterey,1993-06,10.90148473
Monterey,1993-07,0.012687023
Monterey,1993-08,0.017669847
Monterey,1993-09,0.012032443
Monterey,1993-10,4.81757634
Monterey,1993-11,42.50927086
Monterey,1993-12,49.32079008
Monterey,1994-01,65.11690452
Monterey,1994-02,150.4944179
Monterey,1994-03,21.19546566
Monterey,1994-04,37.31460691
Monterey,1994-05,32.28304396
Monterey,1994-06,0.275146947
Monterey,1994-07,0.004041985
Monterey,1994-08,0.014301527
Monterey,1994-09,12.02777292
Monterey,1994-10,20.35187022
Monterey,1994-11,75.25981863
Monterey,1994-12,51.69662218
Monterey,1995-01,359.8491407
Monterey,1995-02,32.24466793
Monterey,1995-03,276.0488201
Monterey,1995-04,44.81041221
Monterey,1995-05,24.43967376
Monterey,1995-06,18.44134356
